Price,Close,High,Low,Open,Volume
Ticker,VWCE.DE,VWCE.DE,VWCE.DE,VWCE.DE,VWCE.DE
Date,,,,,
2025-08-22,136.39999389648438,136.55999755859375,135.44000244140625,135.5,100381
2025-08-25,136.24000549316406,136.33999633789062,135.94000244140625,136.05999755859375,162894
2025-08-26,135.97999572753906,136.22000122070312,135.77999877929688,136.16000366210938,240042
2025-08-27,136.82000732421875,137.02000427246094,136.5800018310547,136.74000549316406,77696
2025-08-28,136.5399932861328,137.0399932861328,136.22000122070312,136.82000732421875,171184
2025-08-29,135.47999572753906,136.66000366210938,135.36000061035156,136.63999938964844,131265
2025-09-01,135.8800048828125,135.8800048828125,135.47999572753906,135.5800018310547,218573
2025-09-02,134.39999389648438,135.8000030517578,134.39999389648438,135.6999969482422,161212
2025-09-03,135.3000030517578,135.86000061035156,135.27999877929688,135.55999755859375,136642
2025-09-04,136.27999877929688,136.39999389648438,135.77999877929688,135.86000061035156,83943
2025-09-05,135.55999755859375,136.9600067138672,135.05999755859375,136.9600067138672,137958
2025-09-08,136.44000244140625,136.5,136.0,136.36000061035156,123630
2025-09-09,136.5800018310547,136.6999969482422,136.27999877929688,136.36000061035156,138873
2025-09-10,137.3800048828125,137.8800048828125,137.3000030517578,137.63999938964844,97248
2025-09-11,138.3000030517578,138.3000030517578,137.47999572753906,137.83999633789062,88434
2025-09-12,138.33999633789062,138.60000610351562,138.0,138.1999969482422,73026
2025-09-15,138.5800018310547,138.75999450683594,138.22000122070312,138.52000427246094,182040
2025-09-16,137.5399932861328,138.66000366210938,137.44000244140625,138.52000427246094,94838
2025-09-17,137.63999938964844,137.89999389648438,137.44000244140625,137.67999267578125,102476
2025-09-18,138.9600067138672,139.1999969482422,138.16000366210938,138.39999389648438,83633
2025-09-19,139.0399932861328,139.3800048828125,138.55999755859375,138.75999450683594,108562
2025-09-22,139.27999877929688,139.36000061035156,138.6999969482422,139.32000732421875,193813
2025-09-23,139.52000427246094,139.77999877929688,139.25999450683594,139.4199981689453,139739
2025-09-24,139.33999633789062,139.66000366210938,138.94000244140625,139.16000366210938,100937
2025-09-25,139.13999938964844,139.22000122070312,138.25999450683594,138.9600067138672,124656
2025-09-26,139.05999755859375,139.60000610351562,138.77999877929688,139.02000427246094,149216
2025-09-29,139.60000610351562,140.02000427246094,139.44000244140625,139.72000122070312,97070
2025-09-30,139.4600067138672,139.74000549316406,139.13999938964844,139.44000244140625,115270
2025-10-01,140.5,140.5,138.8000030517578,138.9199981689453,226311
2025-10-02,141.05999755859375,141.32000732421875,140.82000732421875,141.02000427246094,91676
2025-10-03,141.66000366210938,141.74000549316406,141.1999969482422,141.60000610351562,112730
2025-10-06,142.17999267578125,142.6199951171875,141.86000061035156,142.10000610351562,150586
2025-10-07,141.89999389648438,142.77999877929688,141.89999389648438,142.17999267578125,209214
2025-10-08,143.16000366210938,143.17999267578125,142.36000061035156,142.44000244140625,136286
2025-10-09,143.16000366210938,143.39999389648438,142.89999389648438,143.22000122070312,138500
2025-10-10,140.1199951171875,143.44000244140625,140.0800018310547,143.02000427246094,143055
2025-10-13,141.44000244140625,141.5,140.5399932861328,140.67999267578125,403043
2025-10-14,140.83999633789062,140.83999633789062,139.5800018310547,140.3000030517578,199343
2025-10-15,141.67999267578125,142.44000244140625,141.33999633789062,141.5,155376
2025-10-16,141.74000549316406,142.17999267578125,141.47999572753906,141.77999877929688,110923
2025-10-17,140.10000610351562,141.16000366210938,138.24000549316406,138.86000061035156,203396
2025-10-20,142.66000366210938,142.8000030517578,141.5399932861328,141.86000061035156,127731
2025-10-21,143.1199951171875,143.25999450683594,142.6999969482422,142.8000030517578,142502
2025-10-22,142.3800048828125,143.4199981689453,142.3000030517578,143.10000610351562,123138
2025-10-23,143.0,143.10000610351562,142.36000061035156,142.89999389648438,107672
2025-10-27,145.0399932861328,145.10000610351562,144.75999450683594,145.0800018310547,209776
2025-10-28,145.22000122070312,145.5399932861328,144.67999267578125,144.82000732421875,95847
2025-10-29,145.60000610351562,146.02000427246094,145.39999389648438,145.89999389648438,110483
2025-10-30,145.66000366210938,145.8800048828125,145.05999755859375,145.63999938964844,155537
2025-10-31,145.5399932861328,146.10000610351562,145.27999877929688,145.83999633789062,118618
2025-11-03,145.77999877929688,146.5800018310547,145.5,145.77999877929688,321833
2025-11-04,145.25999450683594,145.63999938964844,144.05999755859375,144.52000427246094,151333
2025-11-05,145.4600067138672,145.47999572753906,144.13999938964844,144.25999450683594,142365
2025-11-06,143.36000061035156,145.24000549316406,143.36000061035156,144.8000030517578,193216
2025-11-07,141.5399932861328,143.9199981689453,141.47999572753906,143.8800048828125,157159
2025-11-10,144.5399932861328,145.0,144.1199951171875,144.25999450683594,150922
2025-11-11,145.02000427246094,145.3000030517578,144.72000122070312,145.16000366210938,131621
2025-11-12,145.74000549316406,146.39999389648438,145.4199981689453,146.0,113278
2025-11-13,143.82000732421875,145.94000244140625,143.75999450683594,145.82000732421875,171618
2025-11-14,143.67999267578125,143.82000732421875,141.4600067138672,142.86000061035156,221895
2025-11-17,143.02000427246094,144.0399932861328,142.5,143.97999572753906,233679
2025-11-18,141.17999267578125,141.63999938964844,140.05999755859375,141.13999938964844,202108
2025-11-19,141.3800048828125,142.44000244140625,140.75999450683594,140.9199981689453,196212
2025-11-20,142.22000122070312,144.05999755859375,142.22000122070312,143.39999389648438,208006
2025-11-21,140.8000030517578,140.8000030517578,139.1999969482422,139.9199981689453,224298
2025-11-24,142.4600067138672,142.66000366210938,140.89999389648438,141.6199951171875,170608
2025-11-25,142.8000030517578,142.8000030517578,141.5,142.63999938964844,86050
2025-11-26,144.4199981689453,144.44000244140625,143.52000427246094,143.8800048828125,114053
2025-11-27,144.25999450683594,144.5,144.1999969482422,144.3000030517578,172981
2025-11-28,144.83999633789062,144.97999572753906,144.5,144.5,120118
2025-12-01,144.3000030517578,144.33999633789062,143.36000061035156,143.9199981689453,394589
2025-12-02,144.25999450683594,144.83999633789062,143.94000244140625,144.0,238118
2025-12-03,144.17999267578125,144.39999389648438,143.4199981689453,144.3000030517578,165000
2025-12-04,144.5399932861328,144.75999450683594,144.17999267578125,144.47999572753906,108782
2025-12-05,145.16000366210938,145.5800018310547,144.74000549316406,144.97999572753906,110010
2025-12-08,144.89999389648438,145.27999877929688,144.6999969482422,145.1199951171875,144656
2025-12-09,144.97999572753906,145.1199951171875,144.5,144.9600067138672,105686
2025-12-10,144.72000122070312,144.83999633789062,144.36000061035156,144.5800018310547,112733
2025-12-11,144.0800018310547,144.44000244140625,143.55999755859375,143.74000549316406,160091
2025-12-12,143.17999267578125,145.10000610351562,143.0,144.94000244140625,229677
2025-12-15,143.4600067138672,144.32000732421875,143.05999755859375,143.9600067138672,209925
2025-12-16,142.44000244140625,143.1999969482422,142.02000427246094,142.60000610351562,125771
2025-12-17,141.8000030517578,143.63999938964844,141.8000030517578,143.27999877929688,114377
2025-12-18,143.52000427246094,143.6199951171875,141.97999572753906,142.0,204321
2025-12-19,144.17999267578125,144.22000122070312,143.05999755859375,143.3800048828125,132714
2025-12-22,144.39999389648438,144.4199981689453,143.9600067138672,144.36000061035156,126707
2025-12-23,144.6999969482422,144.8000030517578,144.1199951171875,144.39999389648438,147227
2025-12-29,144.97999572753906,145.3000030517578,144.6999969482422,145.16000366210938,203223
2025-12-30,145.4199981689453,145.4199981689453,145.0,145.05999755859375,124449
2026-01-02,145.13999938964844,146.13999938964844,144.86000061035156,145.63999938964844,502599
2026-01-05,147.0800018310547,147.1999969482422,146.3800048828125,146.44000244140625,378940
2026-01-06,147.6999969482422,148.0,146.77999877929688,147.10000610351562,369069
2026-01-07,148.0,148.13999938964844,147.67999267578125,148.0399932861328,305971
2026-01-08,147.72000122070312,147.8000030517578,147.22000122070312,147.4199981689453,253583
2026-01-09,148.89999389648438,149.0399932861328,147.86000061035156,147.94000244140625,252002
2026-01-12,149.0,149.0800018310547,147.75999450683594,148.13999938964844,309840
2026-01-13,149.25999450683594,149.5399932861328,148.74000549316406,149.10000610351562,233560
2026-01-14,148.39999389648438,149.3000030517578,148.10000610351562,149.16000366210938,200858
2026-01-16,149.89999389648438,150.1199951171875,149.33999633789062,150.1199951171875,209251
